created_at,text,like_count
2025-04-23 23:24:34,"근데 유심칩은 또 열심히 안 뽀각나게 관리해서 유지하는 편 백업도 자주 해둘 것 같음..
그리고 김솔음 갤 쓰는데 딱히 큰 이유는 없는데 아무래도 페이나 통화 내용 녹음 등등 자잘한 거 간편하게 쓰다보니 아이폰 이전 못하는 편일 듯.. 괴있세에는 마찬가지로 보급형이나 알뜰폰일 것도 같고",9
2025-04-23 23:24:22,"sk텔레콤 관계자 여러분들께
유심 무료 교체 진행부탁드립니다",0
2025-04-23 23:24:13,"to. 유심해킹범애게.
ㄴ너네도 제이슬기 할래? 재밋어 한번봐봐",6
2025-04-23 23:23:51,근데 그래서 유심교체를 해야한다는 거지??? 퇴근하고 가도 될라나,4
2025-04-23 23:23:06,"무상 유심교체
이게해주기싫으셧으면 관리를똑바로하셧어야죠",1
2025-04-23 23:23:05,"""괜히 카톡 공개했다가"".. 이영지, 세븐틴 도겸 무시 논란에 결국 사과문 올렸다

마드리드 육성응원 이지훈 금발 티니핑 유니폼 나가노 메이 유심 교체 안해두댐",1
2025-04-23 23:22:59,아 유심 정보까지 다 유출됐다고 몽땅 다 털린다고 해서 너무 무서워짐 물론 훔쳐갈 돈은 업ㄱ다만은 해커가 내 번호 도용해서 보이스피싱하면 어케....,0
2025-04-23 23:22:57,난 SKT 쓰는데 개인정보가 다 털렸다고 하더라 유심 교체만이 답이라고 하던데 해외 자주 나갔다 와서 유심 교체한지 얼마 안 됨 럭키첫사랑임,13
2025-04-23 23:22:31,개인정보가 본인 이름 주민등록번호만을 말하는게 아니라 개인과 1대1로 매칭되서 개인을 식별할 수 있는 고유 번호 같은것도 개인정보인데 유심 일련번호부터 단말기고유번호까지 싹 털렸는데 어케 개인정보가 안털린거임,586
2025-04-23 23:22:24,구글에서 ‘skt 유심보호서비스’ 검색하면 t월드사이트 유심보호서비스 페이지가 나타남. 접속하면 공지 보이고 상단에 보라색 서비스 가입 페이지 뜸. 로그인-무료유심보호서비스가입하면 완료!,4
2025-04-23 23:22:06,이심/유심/로밍/와파도시락도 꼬옥 확인하시기,2
2025-04-23 23:21:29,유심굧해주세요ㅜ,1
2025-04-23 23:21:27,유심 시바…,0
2025-04-23 23:19:42,유심 교체해야겠네 열받아..,0
2025-04-23 23:19:24,얘들아(00명)나 아까 낮에skt 개인정도 털렸던 뉴스보고 걱정되서 유심 비번 바꾸려고 들어갔다가 비번 다틀려서 지금 폰 영구적으로 잠겨버림ㅋㅋㅋㅋ아니 ㅅㅂ완전 잠길줄은 몰랐다고!!ㅋㅋㅋㅋㅋ나 미쳐버렼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 낼 출근 우째ㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
2025-04-23 23:19:23,"에ㅋㅋ
나 유심에 다른 사람들 전화번호 저장해 놨는뎈ㅋㅋㅋㅋㅋ",0
2025-04-23 23:19:14,"아 나도 저런식으로 쓸걸 그랫나ㅋㅋㅋ뭐라해야할지 몰라서 대략 스트레이트하게 니네 잘못이니까 양심이 잇음 유심 무상으로 교체해줘야하지 않겟니?라고 해벌임ㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅜㅜㅜ아니 근데 시발 내가 SKT를 012, 011때부터 썼는데 진짜 한국 통신사들 너무 거지같음",1
2025-04-23 23:19:13,어휴..... 직영점 찾아서 가는 것부터가 문제야 지금 ㅅㅂ 무료 유심 교체 해주라고,1
2025-04-23 23:16:06,"우리가좍 전부 skt써서 아침에 대리점 열자마자 다같이 유심 바꾸러 가기루..ㅎ 
담에 폰바꿀때 통신사 갈아타야지 옘뵹",13
2025-04-23 23:14:06,하 그래서 어떻게 해야하는거야 유심을 바꿔야돼? ㅠㅜ,0
2025-04-23 23:12:34,티월드에서 유심보호 하면 된대요,0
2025-04-23 23:11:58,"내일 유심 교체할려구요.ㅜㅜ
나라가 엉망진창이 되었습니다.",4
2025-04-23 23:11:49,유심보호서비스 일단 가입했는데 그냥 냅두면되나,0
2025-04-23 23:11:45,아아아아아아ㅏ아ㅏ유심 바꿔야 할까요?ㅠㅜㅠ너무귀찮다...... 나랑 달리 내 번호는 해외여행도 가고 인싸도 됐네......ㅇ(-(,0
2025-04-23 23:11:12,그럼 통신사 대리점에서 네 고객님 존나ㅠ큰일났습니다ㅜㅜ빨리 주변에 알려서 유심바꾸고 본사에 항의하세요 하겠나ㅡ. 해지방어 별일 아닌데요 얼른 유심바꿔드릴게요 하지,1
2025-04-23 23:08:47,요금은 칼같이 다 받아가면서 사용자들만 불안해서 이렇게 전전긍긍 하는 게 말이 됨? 유심 서비스니 뭐니 문자 통보도 없이 공지 하나 띄워두면 다냐고. 유심 교체를 무상으로 해주든지 사고에 대한 책임을 져야지 그냥 이렇게 넘어가?,5
2025-04-23 23:08:27,유심 교체 해 말어,2
2025-04-23 23:08:21,일단 유심어쩌구 그거하고 정 불안하면 유심 바꿔ㅠㅠ,0
2025-04-23 23:07:36,"이거 절대 하지 마시고 혹시 비번 몰라서 안절부절못하고 계시다면
1. 유심 빼고 뱅킹앱 들어가서 공동인증서 발급(폰 인증 없어도 돼요)
2. 스마트폰>PC 복사(USB에 하세요)
3. T월드 로그인 후 MY>나의 가입 정보>PUK 번호 조회
4. 알아낸 PUK 번호 잘 기억해두기
이미 10회 넘으셨으면 유감...",19
2025-04-23 23:06:57,얘들아..이거 번호 3번 틀리면 유심잠금해제번호(PUK) 알아야하니까 조심해.......나도 알고 싶지 않았다....... 0000도 안되길래 아찔했다 진심 하,3
2025-04-23 23:05:52,"유심잠금설정하려다가 폰이 잠겨버림..;;;;;
짯응나ㅠㅠ SKT진쯔ㅏ 늬들땜에ㅠ
아침까지 연락안될예정.ㅠ.",3
2025-04-23 23:04:05,LG랑 KT 유심은 안전함? ㄷㄷ,0
2025-04-23 23:04:01,유심 유출되어도 폰에 게이밖에 없어서 쓸모 없는 거 아니냐,0
2025-04-23 23:02:41,"문자로도 전 고객에게 현 상황을 알릴 것, 유심 무상교체 지원할 것 요청하고 왔어요",5
2025-04-23 23:01:38,유심 얼마전에 교체햇는데 시발새키들이ㅜㅜ,0
2025-04-23 23:01:03,통신사를 족쳐서 유심 무상교체 해달라고 해야만....!,0
2025-04-23 23:00:11,내일 당장 유심바꾸러 가야겠다,0
2025-04-23 22:59:11,가족들 다같이 유심 비번 설정함 ㅜ 갑자기 날벼락⨟⨟,0
2025-04-23 22:58:47,아침에 광고받아보고 점심에 해킹 소식 듣고 저녁전에 유심바꾸고..엉엉....,1
2025-04-23 22:58:38,"아직 유심관련 공지는 안내려왔다고하더라구요 ㅜㅜ 단체 소송 들어가야 ㅡㅜ 미친것들
공공재라고 농담으로 하는 말이지 ㅜㅠㅜ 대수롭게 생각 안하는건지",1
2025-04-23 22:58:03,유출된 고객 대상으로 유심 무료 교체해줘야하는거 아님? 하여튼 통신사들 날로먹으려고,1
2025-04-23 22:57:04,"그러게 말입니다
군입대 해야되서 유심 써야되는데 미치겠네요",5
