created_at,text,sentiment,score
2025-04-29 22:52:51,"1. 영업 전략으로 전락한 유심 배분 시스템 

 재고 관리의 이중적 기준

SKT는 4월 28일부터 전국 2,600여 개 매장에서 유심 무상 교체를 시작했으나, 초기 확보 물량 100만 개(전체 가입자 2,300만 명 대비 4.3%)로 인한 물리적 한계가 명백했습니다. 그러나 일부 매장에서는 해킹 피해자용",negative,0.022927820682525635
2025-04-29 22:52:49,"SKT 유심 교체 정책의 신규 고객 우선순위 논란: 기업 이익 vs. 고객 신뢰의 균형 

SK텔레콤(SKT)의 유심 교체 정책을 둘러싼 논란은 단순한 물량 부족 문제를 넘어 기업의 영리 추구와 사회적 책임 간 균형에 대한 근본적 의문을 제기합니다. 특히 기존 고객보다 번호이동 신규 가입자와 기기변경",negative,0.14217257499694824
2025-04-29 22:51:27,그래봐야 유심침 무상교환 보단 싸다아아아아아!!!,negative,0.17545956373214722
2025-04-29 22:50:56,"유심 해킹과 별개 사건이군. 
저런 부고 문자 종종 오는데 이젠 누르면 안 되겠구나.",negative,0.050300538539886475
2025-04-29 22:48:29,형 그래도 나중에 유심 꼭 교체해~,positive,0.5903148055076599
2025-04-29 22:46:21,SKT 유심 대란 장기戰으로…심장 'IMEI' 지켰지만 불안감 여전,negative,0.4497561454772949
2025-04-29 22:45:41,울 엄빠도 오픈런했는데도 유심없다고 그냥 돌아오심~,positive,0.8676888942718506
2025-04-29 22:44:53,유심 교체하니 티머니 '0원' 됐다…교체 시 주의사항은? #SBS뉴스,negative,0.04364508390426636
2025-04-29 22:41:56,SKT 유심 해킹… 중국 해커조직 ‘레드 멘셴’ 연루 가능성 (출처 : 이데일리 | 네이버 뉴스),negative,0.342254102230072
2025-04-29 22:37:52,유심보호서비스 신청하면 안 바꿔도 됨????,negative,0.0728381872177124
2025-04-29 22:36:36,XXX: 5년 지났고 배급제 다시 시행해야 하니까 다른 걸로 배포해~ 유심 괜찮네,positive,0.9248070120811462
2025-04-29 22:35:54,지금까지 피해가 없는 나와 우리 가족은 그저 시키는대로 할 수 밖에 없지. 유심교체하러 가는 시간도 귀찮고 아까움.,negative,0.3874492049217224
2025-04-29 22:35:18,유심칩도 배달 돼요. ㅎㅎ,negative,0.3338555097579956
2025-04-29 22:30:51,"통신사 상관없이 모두 환영!

SKT 유심 재고소진 예약불가
SKT 유심 재고소진 예약불가
4월29일 유심 재고 없습니다
4월29일 유심 재고 없습니다
4월29일 유심 재고 없습니다

뭥미?",negative,0.062435805797576904
2025-04-29 22:30:35,"지랄 유심보호서비스도 ""예약""  인거아시는분^^
들어가면 바로안해줌",negative,0.2873647212982178
2025-04-29 22:28:43,"오늘 버스 파업인가부..
엄마가 일찍 출근해서 편순이 집 가면 엄마 없다고 함
글고 김치찌개 데웟으니까 아침밥 먹고 유심 바꾸러 가래",negative,0.1542949676513672
2025-04-29 22:28:25,"아 어이없어...그냥 폰안에서 유심연결끊김
다시시작하니까 연결됨..
와.. 유심 발급된줄...",negative,0.0074135661125183105
2025-04-29 22:27:58,이러다가 거짓 뉴스 퍼트리면 중국인이라고 또 하겠네 뭐만 터지면 남탓 자기들 잘못 없으면 왜 유심교체해주냐고요,negative,0.21706390380859375
2025-04-29 22:25:32,난 유심 안바꿈 바꾸는 유심 안전 100%보장도 안되고 주변에 유심교체하다 보드나가서 폰까지 바꾼사람들도 봤고 너무 몰아가는게 반대로 해야할 것 같음,negative,0.010658681392669678
2025-04-29 22:25:30,"“유심 보호 서비스가 로밍 시 사용할 수 없는 단점과, 유심 무료 교체 과정에서 물리적 재고가 부족한 문제를 해소하기 위해 유심 포맷 방식을 준비하고 있다”",negative,0.49618059396743774
2025-04-29 22:25:13,유심 바꿨는데 문자가 안오는데?,negative,0.0998234748840332
2025-04-29 22:24:17,알뜰폰으로 통신사 갈아타면 유심 주던데 그걸로라도 어캐 안되나,negative,0.041920244693756104
2025-04-29 22:22:57,유심보호도 가입하셨어요?,negative,0.018088221549987793
2025-04-29 22:17:01,"유심칩도 교체하러 가야되는데...

대리점까지 가려면 지하철타고 2시간은 걸리네...

게다가 사람들도 많다고 하는데

정확한 근황도 모르겠고...",negative,0.047967493534088135
2025-04-29 22:15:35,"#SK텔레콤 #유심 #해킹 사태, 아무래도 가장 불안한 곳은 '금융' 일텐데요.
금융권은 유출된 정보로 모바일 로그인, 정보변경, 금융거래 불가능하다 보고 있습니다. 다만 만약을 대비, 선제적 모니터링을 강화, 추가 인증을 확대했습니다. #KB국민 #신한 #하나 #우리 #NH농협",negative,0.38206392526626587
2025-04-29 22:10:22,에흐 7시인줄 알구 일어낫는데 6시네. 에스케이 털리구나서 한국유심 계속 켜놔가지구 한쿡시계보규 잘못일어낫네. 책임져 선경,negative,0.4175848364830017
2025-04-29 22:07:00,"SKT ""5월 중순부터 유심 초기화 도입 추진…칩 교체와 같은 효과""",negative,0.12284880876541138
2025-04-29 22:01:08,"SKT, 유심 재고난에 ‘포맷 카드’ 꺼냈다",negative,0.0775291919708252
2025-04-29 22:00:07,"저것도
대부분이
유심칩이라 봅니다.",negative,0.39639753103256226
2025-04-29 21:48:35,"새로운 유심 = CBDC
CBDC = 새로운 유심

사회를 혼란스럽게한 다음 강력한 정책으로 밀어부치기. “공공의 안전을 위한다”는 그럴듯한 명분으로

이해를 바라지 않는다. 이젠 걍 외워라",negative,0.4670931100845337
2025-04-29 21:46:56,"펌] 
SKT 유심 해킹사태로, 부모님 유심보호서비스 가입시켜주려다 발견한 부가서비스 16개.....ㅎㄷㄷ",positive,0.5243574380874634
2025-04-29 21:40:34,SKT 유심 무료 교체 예약은 했는데 어느세월에 교체해주려나,negative,0.14414894580841064
